subid,time_step,demand,predicted_demand,capacity,reward,sla_violation
9,28,3.162456045901166,19.926854786386798,8.0,-5.337543954098834,0
9,29,45.66984295862904,13.64376939838159,8.5,-10.0,1
9,30,48.9607316732184,13.508864786890175,8.5,-10.5,1
9,31,12.251629283965851,14.101440149326386,9.0,-10.0,1
9,32,5.434403543487815,14.16240951174109,9.0,-4.065596456512185,0
9,33,4.835655711624781,14.263937250817264,9.5,-4.664344288375219,0
9,34,4.649831749037013,14.436040910288567,9.5,-5.350168250962987,0
9,35,10.852105882232472,15.091539860003797,10.0,-10.0,1
9,36,4.119725597470312,15.172481902317816,10.0,-6.380274402529688,0
9,37,4.279444054538051,15.278833221676818,10.5,-6.220555945461949,0
9,38,3.638202256216089,13.829152674610123,10.5,-7.361797743783911,0
9,39,4.244316457645206,13.942348311280234,11.0,-6.755683542354794,0
9,40,5.005603717076634,14.111303514471324,11.0,-6.494396282923366,0
9,41,25.25882380956004,12.240293425806664,11.5,-10.0,1
9,42,37.490149049347465,11.188823351951825,11.5,-10.5,1
9,43,12.041828647580608,11.169591626949844,12.0,-10.0,1
9,44,0.8616606072520864,10.75042352446157,12.0,-11.638339392747914,0
10,0,114.00822356052454,114.00822356052454,1.0,-10.5,1
10,1,141.77642776593177,141.77642776593177,1.5,-10.0,1
10,2,124.92791085616692,124.92791085616692,1.5,-10.5,1
10,3,72.09232476404837,72.09232476404837,2.0,-10.0,1
10,4,16.633223067459415,16.633223067459415,2.0,-10.5,1
10,5,87.03407165742388,87.03407165742388,2.5,-10.0,1
10,6,11.720153084028183,11.720153084028183,2.5,-10.5,1
10,7,12.550638277269323,12.550638277269323,3.0,-10.0,1
10,8,64.19434071684192,64.19434071684192,3.0,-10.5,1
10,9,69.81823454367029,69.81823454367029,3.5,-10.0,1
10,10,59.175049753274905,59.175049753274905,3.5,-10.5,1
10,11,8.775573349344997,71.74806571129858,4.0,-10.0,1
10,12,6.476242418087234,61.89096743990851,4.0,-10.5,1
10,13,24.190951746708848,51.11229880481307,4.5,-10.0,1
10,14,6.1740330586570575,40.22652667337466,4.5,-10.5,1
10,15,6.5091289981720575,34.21473372816933,5.0,-10.0,1
10,16,6.72423747985771,33.30641004930584,5.0,-10.5,1
10,17,5.255607232707148,25.810050810373472,5.5,-0.24439276729285186,0
10,18,5.977685158502317,25.283657917200266,5.5,-10.5,1
10,19,5.635296296034278,24.649751568920383,6.0,-0.3647037039657217,0
10,20,5.518831862934843,19.27116325731224,6.0,-0.9811681370651568,0
10,21,6.797736332998963,13.494284254667368,6.5,-10.0,1
10,22,6.304487144186143,8.647816015500897,6.5,-0.695512855813857,0
10,23,5.45737826602946,8.34364813286364,7.0,-1.54262173397054,0
10,24,28.91139952879283,10.400204201344986,7.0,-10.5,1
10,25,4.812470863604968,8.62384345372713,7.5,-2.6875291363950318,0
10,26,8.241609898050337,8.813371330671515,7.5,-10.5,1
10,27,7.052153665742544,8.863148591865478,8.0,-0.9478463342574557,0
10,28,8.626943001138457,9.037563264649545,8.0,-10.5,1
10,29,5.025552788697529,9.01647494061533,8.5,-3.474447211302471,0
10,30,5.28936099774969,8.953378559213006,8.5,-3.7106390022503097,0
10,31,5.7796758668312975,8.966613353202733,9.0,-3.2203241331687025,0
10,32,4.827454782110961,8.903237120793877,9.0,-4.672545217889039,0
10,33,54.779908889304274,13.301602938455197,9.5,-10.0,1
10,34,6.125451100204495,13.285191301090213,9.5,-3.8745488997955047,0
10,35,5.808465300549092,13.31737427925451,10.0,-4.191534699450908,0
10,36,26.08169497435558,13.057984695097764,10.0,-10.5,1
10,37,73.07971514191885,19.31581542060987,10.5,-10.0,1
10,38,5.154378741122493,19.032819231224817,10.5,-5.845621258877507,0
10,39,7.298706589200809,19.05541991587516,11.0,-3.701293410799191,0
10,40,29.50129622657582,20.968902294873583,11.0,-10.5,1
10,41,65.56389534581001,26.518250362608896,11.5,-10.0,1
10,42,37.58343669301433,29.47854063467482,11.5,-10.5,1
10,43,45.230796517917966,33.09489336102443,12.0,-10.0,1
11,0,125.49138880288488,125.49138880288488,1.0,-10.5,1
11,1,152.58165104378247,152.58165104378247,1.5,-10.0,1
11,2,134.0887006434489,134.0887006434489,1.5,-10.5,1
11,3,21.719365807259027,21.719365807259027,2.0,-10.0,1
11,4,6.4230629444972696,6.4230629444972696,2.0,-10.5,1
11,5,22.884714106690883,22.884714106690883,2.5,-10.0,1
11,6,5.747729576621491,5.747729576621491,2.5,-10.5,1
11,7,5.242918299273823,5.242918299273823,3.0,-10.0,1
11,8,8.944805503504899,8.944805503504899,3.0,-10.5,1
11,9,5.208371082941175,5.208371082941175,3.5,-10.0,1
11,10,4.297670090730527,4.297670090730527,3.5,-10.5,1
11,11,5.209713584415881,45.63534171955471,4.0,-10.0,1
11,12,4.568714297688163,34.550763223245006,4.0,-10.5,1
11,13,11.22950947217706,21.59348357918117,4.5,-10.0,1
11,14,5.591236069450631,9.81454932656466,4.5,-10.5,1
11,15,50.65326111765887,12.466823063351312,5.0,-10.0,1
11,16,6.950151286471328,12.515139494698936,5.0,-10.5,1
11,17,42.2732966214824,14.292426225221488,5.5,-10.0,1
11,18,23.81218099272501,15.948334271697647,5.5,-10.5,1
11,19,23.31431848348604,17.604879288583767,6.0,-10.0,1
11,20,36.696319705162026,20.148768090402335,6.0,-10.5,1
11,21,8.132256358575525,20.41679090733549,6.5,-10.0,1
11,22,4.307395387485216,20.41768239287133,6.5,-2.692604612514784,0
11,23,4.324340503409538,20.336523193779087,7.0,-2.6756594965904617,0
11,24,4.513780476662764,20.33148759351842,7.0,-2.986219523337236,0
11,25,8.338258468641367,20.066456251527647,7.5,-10.0,1
11,26,6.007602682328599,20.104623191041465,7.5,-1.9923973176714007,0
11,27,5.375102780622458,15.954125343479793,8.0,-2.6248972193775417,0
11,28,4.014097848743855,15.684987111688109,8.0,-4.485902151256145,0
11,29,14.677257242192624,13.155350168586542,8.5,-10.0,1
11,30,4.5795463894552615,11.392358663286817,8.5,-4.4204536105447385,0
11,31,16.8656385215887,10.801229666779564,9.0,-10.0,1
11,32,96.52289166041768,16.28533209601133,9.0,-10.5,1
11,33,74.90593184050107,22.40625234852117,9.5,-10.0,1
11,34,46.17518381856512,26.2441329547035,9.5,-10.5,1
11,35,4.111916056068419,26.22466071369723,10.0,-5.888083943931581,0
11,36,4.908839443486725,26.260874452322756,10.0,-5.591160556513275,0
11,37,56.02479968461381,30.632140730453564,10.5,-10.0,1
11,38,21.443576830450148,32.04710502736471,10.5,-10.5,1
11,39,5.012536924807646,32.013869823915016,11.0,-5.987463075192354,0
11,40,3.631445748227869,31.97879338136771,11.0,-7.868554251772132,0
11,41,75.87496893338317,37.58858361972685,11.5,-10.0,1
11,42,74.5634171081561,44.00377176894109,11.5,-10.5,1
11,43,86.87067889227464,50.42090046958731,12.0,-10.0,1
12,0,180.5113920214398,180.5113920214398,1.0,-10.5,1
12,1,69.9256531122416,69.9256531122416,1.5,-10.0,1
12,2,25.590809794916314,25.590809794916314,1.5,-10.5,1
12,3,7.008434618893934,7.008434618893934,2.0,-10.0,1
12,4,22.716846459211897,22.716846459211897,2.0,-10.5,1
12,5,9.087107131271711,9.087107131271711,2.5,-10.0,1
12,6,17.280039912150812,17.280039912150812,2.5,-10.5,1
12,7,4.740822893878511,4.740822893878511,3.0,-10.0,1
12,8,4.530732857615842,4.530732857615842,3.0,-10.5,1
12,9,4.530638291466887,4.530638291466887,3.5,-10.0,1
12,10,5.411898118272248,5.411898118272248,3.5,-10.5,1
12,11,4.36672185501476,32.60593389775098,4.0,-10.0,1
12,12,5.491854325827058,16.56247627565315,4.0,-10.5,1
12,13,6.524336172018499,10.750688889466028,4.5,-10.0,1
12,14,6.732405599106877,9.022001838183497,4.5,-10.5,1
12,15,88.89804781896176,16.528549714856382,5.0,-10.0,1
12,16,208.6102736327564,33.56878053909796,5.0,-10.5,1
12,17,107.16613003836189,42.55935763891456,5.5,-10.0,1
12,18,40.593897198195165,44.696461223468624,5.5,-10.5,1
12,19,5.452042844105286,44.76165638557274,6.0,-0.5479571558947143,0
12,20,14.04263475136936,45.63358072583348,6.0,-10.5,1
12,21,3.270023092524015,45.51802433259706,6.5,-3.229976907475985,0
12,22,4.190439536368618,45.40605729592255,6.5,-2.8095604636313816,0
12,23,4.580265708200095,45.42563214913121,7.0,-2.419734291799905,0
12,24,11.871055650647024,46.01039227057305,7.0,-10.5,1
12,25,9.438311165432198,46.27750664496929,7.5,-10.0,1
12,26,3.993064180713163,46.026400348283204,7.5,-4.006935819286837,0
12,27,3.698487954344518,38.21644069402662,8.0,-4.301512045655482,0
12,28,3.646291314813512,19.4280756482152,8.0,-4.853708685186488,0
12,29,3.5900985357368835,9.933606093807901,8.5,-4.9099014642631165,0
12,30,6.862551775976903,6.841566096771227,8.5,-2.137448224023097,0
12,31,4.782325242874803,6.7801753166584335,9.0,-4.217674757125197,0
12,32,5.459994563509575,5.993433299437955,9.0,-3.540005436490425,0
12,33,6.27458663477168,6.2688516241439896,9.0,-2.72541336522832,0
12,34,6.647834385381726,6.494112818636856,9.0,-2.352165614618274,0
12,35,58.59026462548192,11.445029386054358,9.0,-10.5,1
12,36,7.979218553476383,11.08827765214705,9.5,-1.5207814465236167,0
12,37,6.64014247253022,10.831778855297703,9.5,-3.3598575274697797,0
12,38,4.365344698420092,10.865904569420838,10.0,-5.634655301579908,0
12,39,4.017091175375317,10.895109864681993,10.0,-6.482908824624683,0
12,40,4.321344728215313,10.956989760910492,10.5,-6.178655271784687,0
12,41,12.773324070976148,11.798785434974093,10.5,-10.5,1
12,42,20.26184363407147,13.027053855299426,11.0,-10.0,1
12,43,20.28269551109804,14.447921129886558,11.0,-10.5,1
13,0,150.31804532824054,150.31804532824054,1.0,-10.5,1
13,1,53.170692823479854,53.170692823479854,1.5,-10.0,1
13,2,11.10856270380206,11.10856270380206,1.5,-10.5,1
13,3,7.828349568502311,7.828349568502311,2.0,-10.0,1
13,4,6.055514094385596,6.055514094385596,2.0,-10.5,1
13,5,7.388203673189754,7.388203673189754,2.5,-10.0,1
13,6,5.128269387290665,5.128269387290665,2.5,-10.5,1
13,7,5.235652970659055,5.235652970659055,3.0,-10.0,1
13,8,7.160951964377292,7.160951964377292,3.0,-10.5,1
13,9,5.89962665783986,5.89962665783986,3.5,-10.0,1
13,10,5.926796379801489,5.926796379801489,3.5,-10.5,1
13,11,7.685452433637766,25.016394148643904,4.0,-10.0,1
13,12,8.593259070693112,12.024955408368728,4.0,-10.5,1
13,13,12.155376411340775,8.26521807058931,4.5,-10.0,1
13,14,43.09516928372727,11.197323673749121,4.5,-10.5,1
13,15,82.25217406222585,18.01950758567378,5.0,-10.0,1
13,16,129.69903019289,29.353496561370015,5.0,-10.5,1
13,17,124.59032830822368,40.09702465291479,5.5,-10.0,1
13,18,73.48541570390896,46.36309639860481,5.5,-10.5,1
13,19,6.333764437076692,46.46375661635975,6.0,-10.0,1
13,20,53.50786115338901,50.71222329201916,6.0,-10.5,1
13,21,86.60063162843275,58.10981541432351,6.5,-10.0,1
13,22,41.80290024276815,61.39845826842879,6.5,-10.5,1
13,23,8.547006765527922,61.4774340821854,7.0,-10.0,1
13,24,6.92586233659579,61.3245893815598,7.0,-0.5741376634042101,0
13,25,9.53231780865088,61.08414234297988,7.5,-10.0,1
13,26,9.89950754614282,58.04120668370131,7.5,-10.5,1
13,27,8.322023197882668,51.26427618780318,8.0,-10.0,1
13,28,6.547102882614174,39.975349517694575,8.0,-1.9528971173858256,0
13,29,6.140387095619391,29.11743823987252,8.5,-2.359612904380609,0
13,30,6.0764899158052375,22.93828670929634,8.5,-2.9235100841947625,0
13,31,6.868677945897027,22.987320447604866,9.0,-2.1313220541029727,0
13,32,6.5291280481364415,18.680936579623385,9.0,-2.9708719518635585,0
13,33,7.581099221445828,11.437479442316247,9.5,-1.918900778554172,0
13,34,20.57116508118009,9.49123705250401,9.5,-10.5,1
13,35,6.867686479993011,9.337299359663309,10.0,-3.1323135200069894,0
13,36,26.94819982409625,11.172680296017518,10.0,-10.5,1
13,37,104.44054390061088,19.872601021113848,10.5,-10.0,1
13,38,6.039462619442319,19.51876356949964,10.5,-4.960537380557681,0
13,39,7.287970988112834,19.42397545027074,11.0,-3.712029011887166,0
13,40,7.598725969444308,19.520374233230168,11.0,-3.901274030555692,0
13,41,71.27585195824574,25.491125178970915,11.5,-10.0,1
13,42,95.30128087696708,33.670064350410755,11.5,-10.5,1
13,43,98.2338639874664,42.04520640422128,12.0,-10.0,1
13,44,0.8463953535140966,41.52428924054756,12.0,-11.653604646485903,0
14,0,145.38673879145506,145.38673879145506,1.0,-10.5,1
14,1,59.35162005397877,59.35162005397877,1.5,-10.0,1
14,2,100.44874568947196,100.44874568947196,1.5,-10.5,1
14,3,38.910183333407495,38.910183333407495,2.0,-10.0,1
14,4,9.681890624932668,9.681890624932668,2.0,-10.5,1
14,5,53.15939230003989,53.15939230003989,2.5,-10.0,1
14,6,13.431244535671937,13.431244535671937,2.5,-10.5,1
14,7,8.39267303300621,8.39267303300621,3.0,-10.0,1
14,8,100.68189842309756,100.68189842309756,3.0,-10.5,1
14,9,47.68657424197343,47.68657424197343,3.5,-10.0,1
14,10,29.100751372965604,29.100751372965604,3.5,-10.5,1
14,11,13.958500539132816,56.85076951942057,4.0,-10.0,1
14,12,4.302585920794279,43.91805550627666,4.0,-10.5,1
14,13,4.821244765042113,38.91943777145748,4.5,-10.0,1
14,14,6.019436643723744,30.263417775597215,4.5,-10.5,1
14,15,4.479968373641458,27.107314737618662,5.0,-0.5200316263585423,0
14,16,6.5187163768743,26.817357098213307,5.0,-10.5,1
14,17,6.574953695414884,22.54711689278935,5.5,-10.0,1
14,18,53.88839696370289,26.255689198692185,5.5,-10.5,1
14,19,5.050554775146891,25.94932835838842,6.0,-0.9494452248531093,0
14,20,5.307680610196837,17.20669172553918,6.0,-1.1923193898031634,0
14,21,5.606249834744867,13.34932865487656,6.5,-0.893750165255133,0
14,22,4.8317403634332825,11.124669312336101,6.5,-2.1682596365667175,0
14,23,8.780290403312673,10.650000049885922,7.0,-10.0,1
14,24,5.00428644121255,10.714322597590929,7.0,-2.4957135587874504,0
14,25,4.417495163159293,10.677312217418335,7.5,-3.082504836840707,0
14,26,9.058910111038273,10.955930618588836,7.5,-10.5,1
14,27,8.020025983025741,11.280435899449062,8.0,-10.0,1
14,28,9.146268509665571,11.521294844954928,8.0,-10.5,1
14,29,8.076524977067328,11.658938879106401,8.5,-0.4234750229326725,0
14,30,4.833194778325479,7.162212012113471,8.5,-4.166805221674521,0
14,31,6.958957121962725,7.3371488939049225,9.0,-2.041042878037275,0
14,32,4.474102580678664,7.260737574532426,9.0,-5.025897419321336,0
14,33,17.47167813384719,8.34840183528347,9.5,-10.0,1
14,34,34.7820048072322,11.093842742631704,9.5,-10.5,1
14,35,7.150643487741579,10.944458442037687,10.0,-2.849356512258421,0
14,36,4.863373519357769,10.931541424200999,10.0,-5.636626480642231,0
14,37,5.00524598284356,10.985418582672056,10.5,-5.49475401715644,0
14,38,8.082227846130378,10.895889375055502,10.5,-2.917772153869622,0
14,39,17.113128689347253,11.72942378980164,11.0,-10.0,1
14,40,37.42647351904511,14.32177591566143,11.0,-10.5,1
14,41,74.62045131664436,20.42163583012266,11.5,-10.0,1
14,42,77.77511152861716,27.107978198899396,11.5,-10.5,1
14,43,26.15944091281508,28.868022546394194,12.0,-10.0,1
14,44,0.2679213443453237,28.48245593306364,12.0,-12.232078655654677,0
15,0,45.4951770683824,45.4951770683824,1.0,-10.5,1
15,1,52.431989148936665,52.431989148936665,1.5,-10.0,1
15,2,139.78605300584968,139.78605300584968,1.5,-10.5,1
15,3,59.6266970391784,59.6266970391784,2.0,-10.0,1
15,4,14.376671822453382,14.376671822453382,2.0,-10.5,1
15,5,7.2353798950885135,7.2353798950885135,2.5,-10.0,1
15,6,6.279435123148131,6.279435123148131,2.5,-10.5,1
15,7,5.99995829154894,5.99995829154894,3.0,-10.0,1
15,8,166.05255613706652,166.05255613706652,3.0,-10.5,1
15,9,60.340521440856094,60.340521440856094,3.5,-10.0,1
15,10,9.244760843726104,9.244760843726104,3.5,-10.5,1
15,11,6.291357853183171,52.539717786363326,4.0,-10.0,1
15,12,7.235919649191491,49.032619189604155,4.0,-10.5,1
15,13,7.036256768369728,44.87134372138552,4.5,-10.0,1
15,14,6.480636680742928,32.65168055825073,4.5,-10.5,1
15,15,6.941746786717454,27.822226785108477,5.0,-10.0,1
15,16,7.255702272468967,27.169471243026575,5.0,-10.5,1
15,17,6.131761765715741,27.068306247834062,5.5,-10.0,1
15,18,6.411254514085524,27.080389692003326,5.5,-10.5,1
15,19,6.570652051058119,27.132703286625,6.0,-10.0,1
15,20,8.385439500621636,12.679884261617554,6.0,-10.5,1
15,21,6.353420784527699,7.731066701454117,6.5,-0.14657921547230135,0
15,22,49.20413429199794,11.394009267545705,6.5,-10.5,1
15,23,63.69866417714957,16.656345680575956,7.0,-10.0,1
15,24,26.736584274558624,18.443906604567946,7.0,-10.5,1
15,25,7.133748571442686,18.452843353182967,7.5,-0.3662514285573142,0
15,26,10.917784989461914,18.859581948148872,7.5,-10.5,1
15,27,6.609513967950537,18.829127273095242,8.0,-1.3904860320494628,0
15,28,7.46480109513732,18.84829466517317,8.0,-1.0351989048626802,0
15,29,23.974867197113426,20.483912663051292,8.5,-10.0,1
15,30,6.67463260554281,20.508055654768214,8.5,-2.3253673944571904,0
15,31,6.534454746740137,20.504737568539063,9.0,-2.4655452532598634,0
15,32,29.67213877737411,22.4560183355747,9.0,-10.5,1
15,33,6.677065236735742,22.485685743693768,9.5,-2.822934763264258,0
15,34,6.07782854958903,18.532441050639623,9.5,-3.9221714504109704,0
15,35,6.862252225053783,13.322436621697515,10.0,-3.1377477749462166,0
15,36,6.674579479754206,11.483419515507105,10.0,-3.8254205202457943,0
15,37,6.522371422208982,11.427376610160682,10.5,-3.977628577791018,0
15,38,6.522367245758155,11.02446331698784,10.5,-4.477632754241845,0
15,39,6.63581646145051,11.026874378892003,11.0,-4.36418353854949,0
15,40,6.742119129205535,10.960628532014924,11.0,-4.757880870794465,0
15,41,7.336783558635341,9.435470865154432,11.5,-4.163216441364659,0
15,42,6.601302511863616,9.428748939900508,11.5,-5.398697488136384,0
15,43,40.65558041253322,12.556518792598206,12.0,-10.0,1
15,44,0.837717630042015,9.91336352075943,12.0,-11.662282369957985,0
16,0,6.279594345437363,6.279594345437363,1.0,-10.5,1
16,1,4.240444438054047,4.240444438054047,1.5,-10.0,1
16,2,4.997509301757707,4.997509301757707,1.5,-10.5,1
16,3,8.183370725594868,8.183370725594868,2.0,-10.0,1
16,4,12.89193188136265,12.89193188136265,2.0,-10.5,1
16,5,154.93155370655305,154.93155370655305,2.5,-10.0,1
16,6,275.84601440448967,275.84601440448967,2.5,-10.5,1
16,7,103.3722044431054,103.3722044431054,3.0,-10.0,1
16,8,4.297297716168644,4.297297716168644,3.0,-10.5,1
16,9,6.082044025378503,6.082044025378503,3.5,-10.0,1
16,10,46.47772125319093,46.47772125319093,3.5,-10.5,1
16,11,14.069277403601545,58.819655000763646,4.0,-10.0,1
16,12,5.063886450271178,58.70821511037342,4.0,-10.5,1
16,13,4.880537918663702,58.76689034609596,4.5,-10.0,1
16,14,4.545077236128901,58.725417406746665,4.5,-10.5,1
16,15,5.024060321999375,58.435813953083745,5.0,-10.0,1
16,16,48.81082537721064,61.72837919020315,5.0,-10.5,1
16,17,96.736376275156,56.39382125899175,5.5,-10.0,1
16,18,55.05379728387936,36.15453468960247,5.5,-10.5,1
16,19,53.2068448901878,31.55604339725169,6.0,-10.0,1
16,20,44.88394724282512,35.27648627052854,6.0,-10.5,1
16,21,11.861509186782728,35.806270576990585,6.5,-10.0,1
16,22,9.798515154139396,32.44401001791086,6.5,-10.5,1
16,23,4.99144121064973,31.611875033556945,7.0,-2.0085587893502703,0
16,24,6.608523413942566,31.753466755226825,7.0,-0.8914765860574336,0
16,25,5.605406101177336,31.819913005290573,7.5,-1.8945938988226638,0
16,26,3.621140783651217,31.73521883048012,7.5,-4.378859216348783,0
16,27,4.356217045309593,31.673999863450227,8.0,-3.6437829546904066,0
16,28,21.50204501101073,29.17069499654857,8.0,-10.5,1
16,29,11.529166916885808,21.360034138707128,8.5,-10.0,1
16,30,4.3760462815434815,16.714573630159673,8.5,-4.6239537184565185,0
16,31,4.606995971823013,12.259587479309568,9.0,-4.393004028176987,0
16,32,6.4983627094961935,8.740908897087749,9.0,-3.0016372905038065,0
16,33,20.642897423940944,9.545869485493919,9.5,-10.0,1
16,34,4.234115276734963,9.035799496731846,9.5,-5.765884723265037,0
16,35,3.896754386678485,8.935453204534483,10.0,-6.103245613321516,0
16,36,47.2544150553864,12.661326605000166,10.0,-10.5,1
16,37,31.811355793345,15.063538660115537,10.5,-10.0,1
16,38,5.26215757738583,15.213965199541208,10.5,-5.73784242261417,0
16,39,8.651508920805993,15.607700288128378,11.0,-2.348491079194007,0
16,40,5.5094139750149145,14.141709109828762,11.0,-5.9905860249850855,0
16,41,5.429637507715137,13.582585580654786,11.5,-6.070362492284863,0
16,42,3.85668071825287,13.534977070686478,11.5,-8.14331928174713,0
16,43,3.753570527014922,13.456746404912403,12.0,-8.246429472985078,0
17,0,122.1588328523034,122.1588328523034,1.0,-10.5,1
17,1,110.52504021653756,110.52504021653756,1.5,-10.0,1
17,2,177.5464464896284,177.5464464896284,1.5,-10.5,1
17,3,50.03856163194364,50.03856163194364,2.0,-10.0,1
17,4,7.850918581796465,7.850918581796465,2.0,-10.5,1
17,5,7.222944243685424,7.222944243685424,2.5,-10.0,1
17,6,3.995030177637679,3.995030177637679,2.5,-10.5,1
17,7,16.04104425280501,16.04104425280501,3.0,-10.0,1
17,8,10.150516596027863,10.150516596027863,3.0,-10.5,1
17,9,5.67916906426729,5.67916906426729,3.5,-10.0,1
17,10,5.266015379496492,5.266015379496492,3.5,-10.5,1
17,11,4.468396769194268,47.753100656737985,4.0,-10.0,1
17,12,6.382234369918138,37.14024579585267,4.0,-10.5,1
17,13,5.803106725383576,27.54073522583023,4.5,-10.0,1
17,14,4.373968721935261,11.666591430458352,4.5,-0.6260312780647386,0
17,15,5.568671092449203,7.590184797671362,5.0,-10.0,1
17,16,31.032655805020696,9.715177376466915,5.0,-10.5,1
17,17,38.61258366007267,12.59256098963575,5.5,-10.0,1
17,18,57.94261266235285,17.537756050734636,5.5,-10.5,1
17,19,5.019843679847288,16.527479331546846,6.0,-0.9801563201527124,0
17,20,34.21906373477824,18.733762819265632,6.0,-10.5,1
17,21,58.11970345939397,23.54081180548558,6.5,-10.0,1
17,22,32.95735233513581,26.07918435975252,6.5,-10.5,1
17,23,5.820524333126136,26.203129386446275,7.0,-1.1794756668738637,0
17,24,6.333236954950565,26.198637956740903,7.0,-1.1667630450494348,0
17,25,5.356070540073893,26.157659639754183,7.5,-2.143929459926107,0
17,26,5.315296636779593,26.24394803194825,7.5,-2.6847033632204074,0
17,27,5.803380547945279,26.265463065368724,8.0,-2.196619452054721,0
17,28,10.04788129352655,24.341858735148424,8.0,-10.5,1
17,29,6.62785002105839,21.409924818238782,8.5,-1.8721499789416098,0
17,30,45.91561887348649,20.307450387592702,8.5,-10.5,1
17,31,11.071541174676932,20.862189324618754,9.0,-10.0,1
17,32,30.93065843318132,20.560752171972368,9.0,-10.5,1
17,33,31.29917361636318,18.102203603027878,9.5,-10.0,1
17,34,30.04388071182132,17.835135370890722,9.5,-10.5,1
17,35,5.228389806751727,17.780856372639732,10.0,-4.771610193248273,0
17,36,6.617383710527674,17.806903158567632,10.0,-3.8826162894723257,0
17,37,5.305201884028385,17.802240198430127,10.5,-5.194798115971615,0
17,38,30.88992263052845,20.14658091452377,10.5,-10.5,1
17,39,5.502025668652429,20.118956717255262,11.0,-5.497974331347571,0
17,40,5.740224180754284,19.72408814858447,11.0,-5.759775819245716,0
17,41,12.653048033246987,20.276397966368428,11.5,-10.0,1
17,42,50.23483646090985,20.67232624521557,11.5,-10.5,1
17,43,97.84584029041297,28.626636997491374,12.0,-10.0,1
18,0,295.3511632482255,295.3511632482255,1.0,-10.5,1
18,1,221.353790856081,221.353790856081,1.5,-10.0,1
18,2,135.04409928095328,135.04409928095328,1.5,-10.5,1
18,3,47.35887075406664,47.35887075406664,2.0,-10.0,1
18,4,11.12253839287848,11.12253839287848,2.0,-10.5,1
18,5,97.0787006154006,97.0787006154006,2.5,-10.0,1
18,6,193.3440893903331,193.3440893903331,2.5,-10.5,1
18,7,56.05685673425857,56.05685673425857,3.0,-10.0,1
18,8,6.026483911677477,6.026483911677477,3.0,-10.5,1
18,9,6.624142229794981,6.624142229794981,3.5,-10.0,1
18,10,6.615018079099267,6.615018079099267,3.5,-10.5,1
18,11,9.040106069083102,99.45978712650309,4.0,-10.0,1
18,12,27.28911784946289,74.88743296494987,4.0,-10.5,1
18,13,10.035074245793428,55.516550609006835,4.5,-10.0,1
18,14,13.782678917553564,44.40092040902853,4.5,-10.5,1
18,15,9.451207990469555,40.92605132236547,5.0,-10.0,1
18,16,53.77520874300912,44.835879437794105,5.0,-10.5,1
18,17,96.52949977562004,44.78553602748089,5.5,-10.0,1
18,18,62.995278382341176,32.83689501841496,5.5,-10.5,1
18,19,7.17115781394155,28.355705950719226,6.0,-10.0,1
18,20,5.542465274604732,28.311337575654225,6.0,-0.9575347253952682,0
18,21,4.986592602196251,28.161228859791013,6.5,-1.513407397803749,0
18,22,5.203704238665093,28.03185842441788,6.5,-1.7962957613349069,0
18,23,6.617801759546866,27.80981386271039,7.0,-0.38219824045313366,0
18,24,6.624312440320859,25.91554003353904,7.0,-0.8756875596791414,0
18,25,5.680885278254165,25.516406044847937,7.5,-1.8191147217458354,0
18,26,6.876824088730007,24.88336935220578,7.5,-1.1231759112699926,0
18,27,7.444915514727533,24.699459208596096,8.0,-0.5550844852724666,0
18,28,7.9414429746632145,20.498030679831054,8.0,-0.5585570253367855,0
18,29,6.10737373863862,12.209335793107758,8.5,-2.3926262613613796,0
18,30,5.806927796661938,6.967070322753826,8.5,-3.193072203338062,0
18,31,6.114988779133391,6.870254827896415,9.0,-2.885011220866609,0
18,32,6.391777910620192,6.948108486197829,9.0,-2.608222089379808,0
18,33,6.207812934812852,7.060053683354351,9.0,-2.7921870651871483,0
18,34,6.071487006931375,7.139600437112094,9.0,-2.928512993068625,0
18,35,16.372028528297772,8.03373789091426,9.0,-10.5,1
18,36,33.386186702372456,10.48690969826899,9.5,-10.0,1
18,37,50.68667272041687,14.61244021380057,9.5,-10.5,1
18,38,44.96589352894161,18.10393824581997,10.0,-10.0,1
18,39,25.303517692923336,19.74097677882125,10.0,-10.5,1
18,40,21.07597212275472,20.944975284062973,10.5,-10.0,1
18,41,16.943481109010868,21.938285126347093,10.5,-10.5,1
18,42,18.42952273848991,23.095356329347993,11.0,-10.0,1
18,43,22.504114642757504,24.59769286684687,11.0,-10.5,1
19,0,97.0528178899548,97.0528178899548,1.0,-10.5,1
19,1,54.388253444053376,54.388253444053376,1.5,-10.0,1
19,2,7.053969288239249,7.053969288239249,1.5,-10.5,1
19,3,12.21346275509049,12.21346275509049,2.0,-10.0,1
19,4,23.99665779238044,23.99665779238044,2.0,-10.5,1
19,5,7.690375567826826,7.690375567826826,2.5,-10.0,1
19,6,94.15595972097806,94.15595972097806,2.5,-10.5,1
19,7,22.994782962571687,22.994782962571687,3.0,-10.0,1
19,8,6.766350995003895,6.766350995003895,3.0,-10.5,1
19,9,41.28347125152494,41.28347125152494,3.5,-10.0,1
19,10,107.65211073989258,107.65211073989258,3.5,-10.5,1
19,11,76.32795181855428,50.561148387389814,4.0,-10.0,1
19,12,56.63178595085722,46.85588712630586,4.0,-10.5,1
